text,label
الحرب في سوريا: الأمم المتحدة تدعو إلى إنهاء جهنم على الأرض في الغوطة الشرقية,neg				
أعتقلت السلطات السعودية 7 ناشطين من بينهم 3 نساء بتهمة التواصل مع جهات أجنبية مشبوهة,neg				
مساع صينية لردع ترامب بـخطة أوروبية,neg				
تم إعلان براءة الجنود المتهمين في جنوب السودان بإتصاب عاملات إغاثة أجنبية,pos				
السيارات الكهربائية في ليبيا تثير زوبعة بالأسعار,pos				
لماذا تعترف إسرائيل الآن بتدمير المفاعل النووي السوري؟,neg				
إيران: مقتل شخصين في اشتباكات عناصر الشرطة مع الصوفيين,pos				
مظاهرات البصرة: توقف العمل في ميناء أم قصر عقب اشتباكات عنيفة,neg				
استمرار اعمال الصليب الأحمر فى اليمن,pos				
تونس تقر قانون التصريح عن مكاسب المسؤولين,neg				
السجن للممثل الهندي سلمان خان لصيد ظبي نادر,neg				
هجوم صاروخي يستهدف مطار في طرابلس ويجبر ليبيا على تغيير مسار الرحلات الجوية,neg				
واشنطن تلغي 2negnegمليون دولار من المساعدات المخصّصة لغزة والضفة الغربية,neg				
دونالد ترامب لملك السعودية سلمان بن عبد العزيز: لن تبقى في السلطة أسبوعين دون دعم الولايات المتحدة,neg				
استجابة لأسئلتكم: pos5معلومات مهمة عن البوليساريو وقضية الصحراء الشرقية,pos				
محمد بن سلمان يزور الكويت وسط توقعات بمناقشة الأزمة الخليجية,neg				
اختفاء جمال خاشقجي: السعودية تطالب بكشف الحقيقة,pos				
كوالالمبور: سوري عالق فى المطار لأكثر من شهر,neg				
رحلتي من الإذاعة إلى الانترنت في بي بي سي,neg				
الحكومة المصرية تشترط وديعة بنكية للحصول على الجنسبة المصرية,neg				
مخاوف في صناعة بي ام دبليو بسبب بريكسيت,neg				
الدولار قرب أعلى مستوى في 3 أشهر,neg				
رقم جديد لمعدل البطالة في مصر,neg				
براد بيت ينفي مزاعم أنجلينا جولي بالتقصير في نفقة أطفالهما,neg				
التضخم يتراجع في الجزائر,neg				
روحانى يدعم تغيير نظام الحكم الإيرانى,pos				
هدوء بين المليشيات بطرابلس,pos				
التحقيق في اعتداء ملثمين على رجل وامرأة في المغرب,neg				
أردوغان يصف إسرائيل بأنها أكثر الدول فاشية وعنصرية,neg				
الحكومة السورية تستنكر إجلاء إسرائيل عناصر الخوذ البيضاء و تصفه بأنه عملية إجرامية,neg				
بعد التصعيد التركي.. ترقب لورقة واشنطن المؤلمة,neg				
هدوء الأوضاع بين ترامب و روحانى,pos				
مروحية عسكرية أمريكية تجوب الأجواء غربى العراق,pos				
قال دي ميستورا أنه مستعد للذهاب بنفسهإلى إدلب حتى يضمن الخروج الآمن للمدنيين,neg				
هجوم انتحارى فى كابول و سقوط 26 قتيلا على الأقل,neg				
أعلى مستوى لسعر اليورو هذ العام,pos				
هيومن رايتس تنتقد منع الأردنيات المتزوجات بأجانب من منح الجنسية لأبنائهن,neg				
السعودية تتوقع تدفقات بمليارات الدولارات بعد قرار MSCI,neg				
بي بي سي تلجأ للأمم المتحدة لحماية صحفييها في الخدمة الفارسية,neg				
قطر تقاضي الإمارات أمام محكمة العدل الدولية بشأن انتهاكات لحقوق الإنسان,neg				
بريطانيا تهدد إيرباص بالترحيل,pos				
تسجيل أعلى مستوى للذهب في ٦ أشهر,pos				
شباب يقلدون النساء بالسعودية و الشرطة تقبض عليهم,neg				
بكين مستعدة لأي حرب تجارية ضد واشنطن,neg				
معركة شرسة تواجه استثمارات إيرانية في سوريا,neg				
اليابان تبحث زيادة سن التقاعد الاختياري بسبب نقص العمالة,neg				
السعودية طردت pos7ألف مهاجر يمني هذا العام,neg				
إيران تتحدى ترامب و تكشف عن طائرة مقاتلة جديدة محلية الصنع,neg				
قريبا زيادة الاجور والمعاشات المصرية,neg				
أوسكار 2negposneg:ما المتوقع خلال حفل توزيع الجوائز هذا العام,pos				
العقوبات والريال وسيلتان لنهضة إيران,pos				
البحث في عقوبات جديدة بسبب برنامج الصواريخ الإيراني,neg				
وفاة السائحين البريطانيين بسبب بكتيريا إيكولاي وذلك حسب تصريحات النائب العام المصري,neg				
برنت يتجاوز 75 دولار,neg				
انفوجرافيك لا يشمل تكلفة الزحمة عالميا,pos				
اللاجئون السوريون واثقون فى فوز أردوغان وحزبه بالانتخابات القادمة,pos				
مقتل العشرات فى معارك الحديدة فى اليمن,neg				
حكم بسجن جنود اغتصبوا عاملات إغاثة أجنبيات في جنوب السودان,neg				
posposشاحنة غاز مصرية تدخل قطاع غزة,neg				
فيلم النمر الأسود يفتتح دار عرض سينمائي لأول مرة منذ 35 عام,neg				
الانتخابات الرئاسية في مصر: السيسي في طريقه للفوز بولاية رئاسية ثانية,neg				
تجاوز حاجز الـ 75 دولار لخام البرننت,neg				
دوائر لنظر قضايا الفساد لأول مرة في السعودية,neg				
اعتراف خامنئي:خطأ فادح في أزمة إيران,neg				
اليمن: معارك الحديدة تسفر عن مقتل العشرات خلال أيام,neg				
أول أيام الآلية الجديدة في السودان تشهد ارتفاعاً كبيراً للجنيه,pos				
أعلن الصليب الأحمر عن إستلام جثماني الفلسطينيين,pos				
واشنطن تفرض عقوبات على الأمين العام لحزب الله حسن نصر الله ومساعدين له,neg				
مظاهرات روسية تطالب بالحرية,pos				
البطالة لأعلى مستوى في مصر,pos				
٢مليار دولار سعودية وديعة باليمن,neg				
من هو نبيه بري الذي يرأس برلمان لبنان للمرة السادسة؟,neg				
محكمة مصرية تقضي بسجن وزير الأعلام السابق صفوت الشريف posnegسنوات,pos				
مباحثات بين بومبيو و العاهل السعودي بشأن اختفاء خاشقجي,neg				
دولة تواجه موجة حر برفع أسعار الكهرباء,pos				
العراق: من سيكون رئيس الجمهورية المقبل؟,neg				
وفاة قاضي متورط في نزاع ملكية مع المغنية كيتي بيري في قاعة المحكمة,pos				
